x,y,z
-0.2548171877861023,3.5678586959838867,-2.58725905418396
-0.19506080448627472,3.5486202239990234,-2.6043179035186768
-0.13667048513889313,3.529951810836792,-2.620330810546875
-0.07998540997505188,3.512005567550659,-2.6354129314422607
-0.025344762951135635,3.4949331283569336,-2.64967942237854
0.02691226825118065,3.478886604309082,-2.6632449626922607
0.07644650340080261,3.464017868041992,-2.676224946975708
0.1229187548160553,3.450479030609131,-2.6887340545654297
0.16598984599113464,3.4384219646453857,-2.700887680053711
0.2053205966949463,3.4279985427856445,-2.7128005027770996
0.24057181179523468,3.419360637664795,-2.7245876789093018
0.27140429615974426,3.4126603603363037,-2.7363641262054443
0.30174046754837036,3.407346487045288,-2.748121976852417
0.3355256915092468,3.402843952178955,-2.759773015975952
0.37245500087738037,3.3992645740509033,-2.7713096141815186
0.4122234582901001,3.3967208862304688,-2.7827248573303223
0.4545261859893799,3.3953254222869873,-2.7940115928649902
0.49905824661254883,3.395190715789795,-2.8051629066467285
0.545514702796936,3.3964293003082275,-2.816171646118164
0.5935906767845154,3.399153709411621,-2.827030658721924
0.642981231212616,3.4034764766693115,-2.837733030319214
0.6933814883232117,3.4095101356506348,-2.8482718467712402
0.7444865107536316,3.4173672199249268,-2.85863995552063
0.7959913611412048,3.4271602630615234,-2.8688302040100098
0.8475911617279053,3.4390017986297607,-2.878835678100586
0.898980975151062,3.4530043601989746,-2.8886494636535645
0.9498559236526489,3.469280481338501,-2.898264169692993
0.9999110698699951,3.487942695617676,-2.9076731204986572
1.0488414764404297,3.509103536605835,-2.9168689250946045
1.0963422060012817,3.5328755378723145,-2.92584490776062
1.14210844039917,3.55937123298645,-2.934593677520752
1.1858352422714233,3.588703155517578,-2.943108320236206
1.227217674255371,3.620983839035034,-2.9513819217681885
1.2659507989883423,3.6563258171081543,-2.959407329559326
1.301729679107666,3.6948416233062744,-2.967177391052246
1.334249496459961,3.7366437911987305,-2.9746851921081543
1.3632051944732666,3.7818448543548584,-2.981923818588257
1.3882919549942017,3.830557346343994,-2.9888861179351807
1.4092049598693848,3.8828938007354736,-2.9955649375915527
1.4256391525268555,3.938966751098633,-3.001953363418579
1.4372895956039429,3.9988887310028076,-3.0080442428588867
1.4438514709472656,4.062772274017334,-3.0138306617736816
1.447709083557129,4.128678798675537,-3.019296169281006
1.451414704322815,4.194559574127197,-3.0244219303131104
1.454914927482605,4.260364055633545,-3.029200792312622
1.4581564664840698,4.3260416984558105,-3.0336251258850098
1.4610859155654907,4.391541004180908,-3.037687063217163
1.463649868965149,4.45681095123291,-3.041378974914551
1.4657950401306152,4.521800518035889,-3.0446927547454834
1.467468023300171,4.586459159851074,-3.047621011734009
1.4686155319213867,4.650735378265381,-3.0501556396484375
1.4691842794418335,4.714578628540039,-3.0522890090942383
1.4691208600997925,4.777937412261963,-3.05401349067688
1.4683719873428345,4.840761184692383,-3.055320978164673
1.4668842554092407,4.902998447418213,-3.056204080581665
1.4646042585372925,4.964598655700684,-3.056654691696167
1.4614787101745605,5.025510787963867,-3.0566651821136475
1.4574543237686157,5.085683822631836,-3.056227684020996
1.4524776935577393,5.145066738128662,-3.0553345680236816
1.4464954137802124,5.203608512878418,-3.0539779663085938
1.439454197883606,5.261258125305176,-3.052150011062622
1.4313007593154907,5.317964553833008,-3.0498430728912354
1.421981692314148,5.373676776885986,-3.0470492839813232
1.4114437103271484,5.428344249725342,-3.0437610149383545
1.3996334075927734,5.481915473937988,-3.0399703979492188
1.3864973783493042,5.534339427947998,-3.0356695652008057
1.3719823360443115,5.585565567016602,-3.030850887298584
1.3560349941253662,5.635542392730713,-3.0255064964294434
1.3386019468307495,5.6842193603515625,-3.0196287631988525
1.3196299076080322,5.731545448303223,-3.013209581375122
1.2990654706954956,5.777469158172607,-3.0062415599823
1.2768553495407104,5.821939945220947,-2.9987165927886963
1.252042293548584,5.865658283233643,-2.9896771907806396
1.2238188982009888,5.909180164337158,-2.9782462120056152
1.192355990409851,5.952239990234375,-2.9645354747772217
1.1578246355056763,5.994571685791016,-2.948657274246216
1.1203956604003906,6.035909175872803,-2.9307236671447754
1.0802401304244995,6.075986862182617,-2.910846710205078
1.0375288724899292,6.11453914642334,-2.889138698577881
0.9924329519271851,6.151299476623535,-2.8657119274139404
0.9451231956481934,6.186002254486084,-2.8406784534454346
0.8957706093788147,6.218381881713867,-2.814150333404541
0.8445461392402649,6.248171806335449,-2.7862398624420166
0.791620671749115,6.275106906890869,-2.757059097290039
0.7371652126312256,6.298920631408691,-2.726720094680786
0.6813507080078125,6.319347381591797,-2.6953351497650146
0.6243481040000916,6.336121082305908,-2.6630165576934814
0.5663282871246338,6.348975658416748,-2.629876136779785
0.5074622631072998,6.357645511627197,-2.5960264205932617
0.44792094826698303,6.3618645668029785,-2.5615792274475098
0.3878753185272217,6.361367225646973,-2.5266470909118652
0.3274962902069092,6.355887413024902,-2.4913418292999268
0.26695480942726135,6.34515905380249,-2.455775737762451
0.2064218372106552,6.328916072845459,-2.4200611114501953
0.14606830477714539,6.3068928718566895,-2.384309768676758
0.08606515824794769,6.2788238525390625,-2.3486342430114746
0.02658335119485855,6.244442462921143,-2.3131463527679443
-0.03220617398619652,6.2034831047058105,-2.277958631515503
-0.09013247489929199,6.155679702758789,-2.243182897567749
-0.14702460169792175,6.100766658782959,-2.2089314460754395
-0.20271161198616028,6.038477897644043,-2.175316333770752
-0.25702255964279175,5.968547344207764,-2.1424498558044434
-0.307699054479599,5.896471977233887,-2.1105453968048096
-0.3527382016181946,5.827737808227539,-2.079737901687622
-0.39235320687294006,5.762059211730957,-2.0500214099884033
-0.4267570972442627,5.699151515960693,-2.021390199661255
-0.4561629295349121,5.638729572296143,-1.9938384294509888
-0.48078373074531555,5.580509185791016,-1.9673603773117065
-0.5008325576782227,5.524205207824707,-1.9419503211975098
-0.5165224671363831,5.469533443450928,-1.9176025390625
-0.5280664563179016,5.416208744049072,-1.8943111896514893
-0.5356776118278503,5.363945960998535,-1.8720706701278687
-0.5395689606666565,5.312460899353027,-1.8508750200271606
-0.5399535298347473,5.261468887329102,-1.8307186365127563
-0.5370444059371948,5.210684776306152,-1.8115956783294678
-0.5310545563697815,5.159823894500732,-1.7935004234313965
-0.5221970677375793,5.1086015701293945,-1.776427149772644
-0.5106849670410156,5.056733131408691,-1.7603700160980225
-0.49673131108283997,5.003933429718018,-1.7453233003616333
-0.4805491268634796,4.949917793273926,-1.7312812805175781
-0.4623514711856842,4.894402027130127,-1.718238115310669
-0.442351371049881,4.837100982666016,-1.7061880826950073
-0.4207618832588196,4.777729511260986,-1.6951254606246948
-0.39779603481292725,4.71600341796875,-1.685044527053833
-0.3736668825149536,4.651638031005859,-1.6759394407272339
-0.3485874533653259,4.584348201751709,-1.667804479598999
-0.3227708041667938,4.513849258422852,-1.6606338024139404
-0.29642996191978455,4.43985652923584,-1.6544218063354492
-0.26977795362472534,4.362085342407227,-1.6491626501083374
-0.24302786588668823,4.280250549316406,-1.644850492477417
-0.21639269590377808,4.194067478179932,-1.641479730606079
-0.1900855004787445,4.103251934051514,-1.6390445232391357
-0.16499897837638855,4.011340141296387,-1.6378222703933716
-0.14183934032917023,3.921961545944214,-1.6382238864898682
-0.12054014205932617,3.8349714279174805,-1.6404441595077515
-0.10103490948677063,3.7502243518829346,-1.644677758216858
-0.08325716108083725,3.6675751209259033,-1.651119351387024
-0.06714040786027908,3.5868782997131348,-1.6599637269973755
-0.05261816829442978,3.507988691329956,-1.6714054346084595
-0.039623960852622986,3.4307610988616943,-1.6856392621994019
-0.028091304004192352,3.3550500869750977,-1.702859878540039
-0.01795371249318123,3.280710458755493,-1.7232619524002075
-0.009144701063632965,3.207597017288208,-1.7470401525497437
-0.001597789116203785,3.1355643272399902,-1.7743891477584839
0.004753506276756525,3.064467191696167,-1.8055036067962646
0.009975668974220753,2.9941604137420654,-1.840578317642212
0.014135181903839111,2.9244985580444336,-1.8798078298568726
0.01729852892458439,2.8553366661071777,-1.9233869314193726
0.01953219249844551,2.786529064178467,-1.9715102910995483
0.02090265601873398,2.717930793762207,-2.0243725776672363
0.02147640287876129,2.6493964195251465,-2.0821683406829834
0.021319914609193802,2.5807807445526123,-2.145092487335205
0.02049967646598816,2.5119385719299316,-2.2133395671844482
0.019082169979810715,2.4427244663238525,-2.287104368209839
0.01713388040661812,2.372993230819702,-2.366581439971924
0.014721289277076721,2.3025996685028076,-2.451965570449829
0.01191087905317545,2.231398344039917,-2.5434515476226807
0.008769134059548378,2.1592440605163574,-2.6412339210510254
0.005362537689507008,2.085991621017456,-2.7455074787139893
0.0017575726378709078,2.011495590209961,-2.856466770172119
-0.001979278167709708,1.9356107711791992,-2.974306583404541
-0.00578153133392334,1.858191967010498,-3.0992214679718018
-0.010354436002671719,1.7775535583496094,-3.235978603363037
-0.016358718276023865,1.6926333904266357,-3.388641357421875
-0.023661760613322258,1.6042299270629883,-3.5563502311706543
-0.03213081508874893,1.513140320777893,-3.738245964050293
-0.041633136570453644,1.420161485671997,-3.9334685802459717
-0.05203597992658615,1.3260903358459473,-4.141158580780029
-0.06320659816265106,1.2317239046096802,-4.3604559898376465
-0.07501224428415298,1.1378592252731323,-4.59050178527832
-0.08732017129659653,1.0452932119369507,-4.830435752868652
-0.0999976396560669,0.9548228979110718,-5.079398155212402
-0.1129119023680687,0.8672451972961426,-5.336529731750488
-0.12593020498752594,0.7833571434020996,-5.60097074508667
-0.13891981542110443,0.7039557099342346,-5.871861457824707
-0.15174797177314758,0.6298378705978394,-6.148342132568359
-0.1642819344997406,0.5618006587028503,-6.429553508758545
-0.1763889640569687,0.5006409883499146,-6.714635372161865
-0.18793630599975586,0.4471558630466461,-7.002728462219238
-0.19879122078418732,0.4021422564983368,-7.292973041534424
-0.20882095396518707,0.3663971722126007,-7.584509372711182
-0.21789276599884033,0.3407175838947296,-7.8764777183532715
-0.2258739024400711,0.32590046525001526,-8.168018341064453
-0.2326316237449646,0.3227427899837494,-8.458271980285645
-0.23803319036960602,0.33204156160354614,-8.746378898620605
-0.24194584786891937,0.35459375381469727,-9.031478881835938
-0.24423685669898987,0.3911963701248169,-9.312712669372559
-0.24477346241474152,0.4426463544368744,-9.589221000671387
-0.24342292547225952,0.5097407102584839,-9.860143661499023
-0.2400524914264679,0.5932764410972595,-10.124621391296387
-0.23452942073345184,0.6940504908561707,-10.381793975830078
-0.22672097384929657,0.812859833240509,-10.630802154541016
-0.21718239784240723,0.9416730403900146,-10.862203598022461
-0.20603826642036438,1.0797754526138306,-11.082916259765625
-0.1933969408273697,1.22629976272583,-11.292491912841797
-0.17936691641807556,1.3803777694702148,-11.490480422973633
-0.1640567034482956,1.5411416292190552,-11.676429748535156
-0.1475747972726822,1.7077231407165527,-11.849888801574707
-0.13002970814704895,1.8792543411254883,-12.010407447814941
-0.11152993142604828,2.0548672676086426,-12.157533645629883
-0.09218396246433258,2.233693838119507,-12.290816307067871
-0.07210030406713486,2.4148659706115723,-12.409805297851562
-0.05138745158910751,2.59751558303833,-12.51404857635498
-0.03015391156077385,2.7807745933532715,-12.603095054626465
-0.008508186787366867,2.963775157928467,-12.676494598388672
0.01344122365117073,3.1456491947174072,-12.733795166015625
0.03558582067489624,3.325528621673584,-12.774545669555664
0.05781710147857666,3.5025453567504883,-12.798295974731445
0.08002656698226929,3.6758315563201904,-12.804594039916992
0.10210572183132172,3.8445188999176025,-12.792989730834961
0.12394605576992035,4.007739543914795,-12.763031005859375
0.14543907344341278,4.164625644683838,-12.714266777038574
0.1664762794971466,4.3143086433410645,-12.646246910095215
0.18694916367530823,4.455920696258545,-12.55851936340332
0.20674923062324524,4.58859395980835,-12.450634002685547
0.22576797008514404,4.711460590362549,-12.322138786315918
0.24389688670635223,4.823652267456055,-12.17258358001709
0.2610274851322174,4.924300670623779,-12.001516342163086
0.27705127000808716,5.012537956237793,-11.808486938476562
0.2918597161769867,5.087496280670166,-11.593043327331543
0.3053443431854248,5.148307800292969,-11.354734420776367
0.3173966705799103,5.194104194641113,-11.093110084533691
0.32637712359428406,5.229376792907715,-10.824283599853516
0.3316851854324341,5.261767864227295,-10.547277450561523
0.33365508913993835,5.291381359100342,-10.262975692749023
0.33262118697166443,5.318321704864502,-9.972265243530273
0.32891780138015747,5.342693328857422,-9.676032066345215
0.3228793144226074,5.364601135253906,-9.375162124633789
0.31484007835388184,5.384149551391602,-9.07054328918457
0.3051344156265259,5.4014434814453125,-8.763060569763184
0.2940966784954071,5.4165873527526855,-8.453601837158203
0.28206121921539307,5.429685592651367,-8.14305305480957
0.2693623900413513,5.440843105316162,-7.832300662994385
0.2563345432281494,5.450163841247559,-7.522231101989746
0.2433120310306549,5.4577531814575195,-7.213730812072754
0.23062919080257416,5.463715076446533,-6.907686710357666
0.21862037479877472,5.468154430389404,-6.604984760284424
0.20761993527412415,5.4711761474609375,-6.306511878967285
0.19796222448349,5.472884178161621,-6.01315450668335
0.1899815797805786,5.47338342666626,-5.725799560546875
0.18401235342025757,5.472778797149658,-5.445333003997803
0.1803888976573944,5.471174240112305,-5.172641754150391
0.1794455498456955,5.468674659729004,-4.90861177444458
0.18151666224002838,5.4653849601745605,-4.654129981994629
0.18693658709526062,5.461409091949463,-4.410082817077637
0.19603967666625977,5.456851959228516,-4.177357196807861
0.20916026830673218,5.451818466186523,-3.9568393230438232
0.2266327291727066,5.446412563323975,-3.749415397644043
0.2487913966178894,5.440739154815674,-3.5559723377227783
0.27597060799598694,5.434903144836426,-3.377396583557129
0.30850473046302795,5.429008960723877,-3.2145745754241943
0.34672811627388,5.423161029815674,-3.068392753601074
0.38398435711860657,5.417722225189209,-2.93770170211792
0.4162011444568634,5.4125895500183105,-2.8116660118103027
0.4435247480869293,5.40773868560791,-2.690218448638916
0.46610140800476074,5.403145790100098,-2.5732920169830322
0.4840773344039917,5.398786544799805,-2.460819959640503
0.497598797082901,5.394637584686279,-2.3527352809906006
0.5068120360374451,5.390674591064453,-2.2489712238311768
0.5118632912635803,5.386873245239258,-2.149460792541504
0.5128988027572632,5.383210182189941,-2.0541372299194336
0.5100648403167725,5.3796610832214355,-1.9629336595535278
0.5035076141357422,5.376201629638672,-1.8757832050323486
0.49337339401245117,5.372808456420898,-1.792618989944458
0.47980839014053345,5.369457244873047,-1.713374137878418
0.46295884251594543,5.366124153137207,-1.63798189163208
0.44297102093696594,5.3627848625183105,-1.5663752555847168
0.419991135597229,5.3594160079956055,-1.4984873533248901
0.3941654562950134,5.355992794036865,-1.4342514276504517
0.36564019322395325,5.352491855621338,-1.3736006021499634
0.33456161618232727,5.348888874053955,-1.3164678812026978
0.3010759651660919,5.345160007476807,-1.2627865076065063
0.2653294801712036,5.341281414031982,-1.2124896049499512
0.22746840119361877,5.337229251861572,-1.1655102968215942
0.18763896822929382,5.332979202270508,-1.1217817068099976
0.14598742127418518,5.328506946563721,-1.0812370777130127
0.10266000032424927,5.323789119720459,-1.043809413909912
0.0578029491007328,5.318801403045654,-1.0094318389892578
0.011562507599592209,5.3135199546813965,-0.9780375957489014
-0.035915080457925797,5.307920932769775,-0.94955974817276
-0.0844835713505745,5.301980018615723,-0.9239314794540405
-0.13399672508239746,5.295673370361328,-0.9010858535766602
-0.18251217901706696,5.2902021408081055,-0.8816282153129578
-0.23146460950374603,5.286202430725098,-0.8646863698959351
-0.28084251284599304,5.283443450927734,-0.8500997424125671
-0.330634742975235,5.2816948890686035,-0.8377072811126709
-0.38083016872406006,5.280725955963135,-0.8273479342460632
-0.43141767382621765,5.280306339263916,-0.8188605904579163
-0.4823860824108124,5.280205249786377,-0.8120841979980469
-0.533724308013916,5.280191898345947,-0.806857705116272
-0.5854212045669556,5.280035972595215,-0.8030200004577637
-0.6374655961990356,5.279506683349609,-0.8004100322723389
-0.689846396446228,5.278373718261719,-0.7988667488098145
-0.7425524592399597,5.276406288146973,-0.7982290387153625
-0.7955726385116577,5.273373603820801,-0.7983358502388
-0.848895788192749,5.269045352935791,-0.7990261316299438
-0.9025108218193054,5.263190746307373,-0.8001387715339661
-0.9564065933227539,5.255578994750977,-0.8015127182006836
-1.0105719566345215,5.2459797859191895,-0.8029869198799133
-1.0649957656860352,5.234162330627441,-0.8044002652168274
-1.1196669340133667,5.21989631652832,-0.8055917024612427
-1.1745742559432983,5.202950954437256,-0.8064001798629761
-1.2297066450119019,5.183095932006836,-0.8066646456718445
-1.2850528955459595,5.16010046005249,-0.80622398853302
-1.340601921081543,5.133733749389648,-0.8049170970916748
-1.3963426351547241,5.103765487670898,-0.8025829792022705
-1.4522638320922852,5.06996488571167,-0.7990605235099792
-1.5083544254302979,5.032101154327393,-0.7941886186599731
-1.564603328704834,4.989943981170654,-0.7878062725067139
-1.6209993362426758,4.943262577056885,-0.7797523736953735
-1.677531361579895,4.891826629638672,-0.7698658108711243
-1.734188199043274,4.835405349731445,-0.7579855918884277
-1.7791980504989624,4.7823076248168945,-0.7484399080276489
-1.8190338611602783,4.722479820251465,-0.7413845062255859
-1.8537025451660156,4.656601905822754,-0.7366353869438171
-1.883210301399231,4.585352897644043,-0.7340085506439209
-1.907563328742981,4.509411811828613,-0.7333200573921204
-1.9267677068710327,4.429457664489746,-0.7343860268592834
-1.9408297538757324,4.346169471740723,-0.7370224595069885
-1.9497555494308472,4.260226249694824,-0.7410454154014587
-1.9535514116287231,4.172307014465332,-0.7462709546089172
-1.9522234201431274,4.083090782165527,-0.7525151968002319
-1.9457777738571167,3.9932563304901123,-0.7595941424369812
-1.9342206716537476,3.9034831523895264,-0.7673238515853882
-1.9175583124160767,3.814450263977051,-0.775520384311676
-1.895796775817871,3.7268364429473877,-0.7839998006820679
-1.868942379951477,3.6413209438323975,-0.7925781607627869
-1.8370012044906616,3.5585827827453613,-0.8010714650154114
-1.7999794483184814,3.4793009757995605,-0.8092958331108093
-1.7578833103179932,3.4041545391082764,-0.8170673251152039
-1.7107189893722534,3.33382248878479,-0.8242020010948181
-1.6584926843643188,3.268983840942383,-0.8305158615112305
-1.601210594177246,3.210317850112915,-0.8358250260353088
-1.5388789176940918,3.158503293991089,-0.8399454951286316
-1.471503734588623,3.1142194271087646,-0.8426933884620667
-1.3990912437438965,3.0781450271606445,-0.8438847064971924
-1.3216477632522583,3.050959348678589,-0.8433355093002319
-1.2391793727874756,3.033341407775879,-0.8408619165420532
-1.151692271232605,3.025970220565796,-0.8362799286842346
-1.0591926574707031,3.029524803161621,-0.8294056057929993
-0.9616866707801819,3.0446841716766357,-0.8200550079345703
-0.8591805100440979,3.072127342224121,-0.8080441951751709
-0.7281034588813782,3.1160888671875,-0.792273759841919
-0.6043886542320251,3.161067485809326,-0.7794508337974548
-0.4878547787666321,3.2069406509399414,-0.7696809768676758
-0.37831974029541016,3.2535858154296875,-0.7630704045295715
-0.27560150623321533,3.3008809089660645,-0.7597254514694214
-0.17951807379722595,3.348703145980835,-0.7597523331642151
-0.08988738805055618,3.396930456161499,-0.7632573843002319
-0.006527423858642578,3.4454402923583984,-0.7703468203544617
0.0707438513636589,3.494110107421875,-0.7811269760131836
0.1421084702014923,3.5428175926208496,-0.7957040667533875
0.20774847269058228,3.591440200805664,-0.8141843676567078
0.26784586906433105,3.6398556232452393,-0.836674153804779
0.3225827217102051,3.687941551208496,-0.8632797002792358
0.372141033411026,3.7355754375457764,-0.8941073417663574
0.41670283675193787,3.782634735107422,-0.9292632937431335
0.4564501941204071,3.8289973735809326,-0.9688538312911987
0.49156510829925537,3.8745405673980713,-1.0129852294921875
0.5222296118736267,3.919142007827759,-1.0617637634277344
0.5486257672309875,3.962679386138916,-1.115295648574829
0.5709355473518372,4.005030155181885,-1.173687219619751
0.5893410444259644,4.046072006225586,-1.2370446920394897
0.6040242910385132,4.085682392120361,-1.3054744005203247
0.6151672601699829,4.123739242553711,-1.3790826797485352
0.6229520440101624,4.160119533538818,-1.4579756259918213
0.6275606751441956,4.194701194763184,-1.542259693145752
0.6291751265525818,4.227361679077148,-1.632041096687317
0.6279774904251099,4.257978916168213,-1.7274260520935059
0.624149739742279,4.286430358886719,-1.8285207748413086
0.6178739666938782,4.312593460083008,-1.935431718826294
0.6093321442604065,4.336345672607422,-2.048264980316162
0.5997292995452881,4.357069969177246,-2.1681461334228516
0.589550256729126,4.375757694244385,-2.303046941757202
0.578845202922821,4.3924736976623535,-2.451907157897949
0.5676645636558533,4.407283782958984,-2.6136674880981445
0.5560586452484131,4.420253276824951,-2.78726863861084
0.5440778136253357,4.431447505950928,-2.971651315689087
0.5317723751068115,4.440932273864746,-3.1657562255859375
0.5191926956176758,4.44877290725708,-3.3685240745544434
0.5063890814781189,4.455035209655762,-3.5788955688476562
0.4934118986129761,4.459784507751465,-3.795811176300049
0.4803115129470825,4.463086128234863,-4.018211841583252
0.46713826060295105,4.465005874633789,-4.245038032531738
0.4539424777030945,4.465609550476074,-4.475230693817139
0.44077450037002563,4.464962005615234,-4.707730293273926
0.4276846945285797,4.46312952041626,-4.941477298736572
0.41472336649894714,4.460176944732666,-5.175412654876709
0.40194088220596313,4.456170558929443,-5.408477306365967
0.3893875777721405,4.451175212860107,-5.63961124420166
0.37711381912231445,4.44525671005249,-5.867755889892578
0.3651699125766754,4.438480854034424,-6.091851234436035
0.3536062240600586,4.430912971496582,-6.31083869934082
0.3424730896949768,4.422618389129639,-6.523658275604248
0.33182084560394287,4.413662910461426,-6.729250907897949
0.321699857711792,4.404111862182617,-6.926557540893555
0.312160462141037,4.394031047821045,-7.114518642425537
0.3032529950141907,4.383485794067383,-7.292074680328369
0.29502779245376587,4.372541427612305,-7.458166599273682
0.2875351905822754,4.361263751983643,-7.611734867095947
0.28082555532455444,4.3497185707092285,-7.751720428466797
0.27494922280311584,4.337971210479736,-7.877063751220703
